town,town_norm,CITY_NAME_from_master,S_NAME_from_master,LON,LAT,dist_km,total_87,公益財団法人　結核予防会　複十字病院,医療法人　啓仁会　吉祥寺南病院,医療法人　徳洲会　武蔵野徳洲会病院,医療法人社団　山斗会　山中病院,医療法人社団　時正会　佐々総合病院,医療法人社団　東山会　調布東山病院,医療法人社団　武蔵野会　一橋病院,医療法人社団　永寿会　三鷹中央病院,医療法人財団　きよせ旭が丘記念病院,医療法人財団　緑秀会　田無病院,医療法人財団　荻窪病院,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,学校法人　順天堂　順天堂大学医学部附属練馬病院,独立行政法人　国立病院機構　東京病院,緑風荘病院
東村山市富士見町四丁目,東村山市富士見町四丁目,東村山市,富士見町四丁目,139.44981594547485,35.75104285411659,8.372263604345767,1602.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,740.0
東村山市富士見町五丁目,東村山市富士見町五丁目,東村山市,富士見町五丁目,139.45924615729052,35.746934208549256,7.429560500365576,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,746.0
東村山市美住町一丁目,東村山市美住町一丁目,東村山市,美住町一丁目,139.46131148852456,35.749826964722466,7.340688790114711,7636.0,285.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2998.0,0.0,37.0,4217.0
東村山市美住町二丁目,東村山市美住町二丁目,東村山市,美住町二丁目,139.4593081501455,35.753984486336236,7.662934027311273,1504.0,0.0,0.0,0.0,0.0,92.0,0.0,146.0,0.0,0.0,37.0,0.0,904.0,0.0,0.0,325.0
東村山市廻田町一丁目,東村山市廻田町一丁目,東村山市,廻田町一丁目,139.4535438161656,35.75598330274963,8.228049075430457,1247.0,60.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,685.0
東村山市廻田町二丁目,東村山市廻田町二丁目,東村山市,廻田町二丁目,139.44849526182244,35.75475351622217,8.610616974285806,878.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,686.0
東村山市廻田町三丁目,東村山市廻田町三丁目,東村山市,廻田町三丁目,139.44648264274983,35.7579718979458,8.90225595788651,255.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,46.0,0.0,90.0
東村山市廻田町四丁目,東村山市廻田町四丁目,東村山市,廻田町四丁目,139.45167049901391,35.75951177081378,8.530509215904575,1196.0,0.0,0.0,31.0,0.0,63.0,0.0,71.0,0.0,0.0,0.0,0.0,461.0,90.0,0.0,480.0
東村山市多摩湖町一丁目,東村山市多摩湖町一丁目,東村山市,多摩湖町一丁目,139.4501504747086,35.76340814136008,8.831538457202413,848.0,33.0,0.0,33.0,0.0,191.0,0.0,70.0,0.0,0.0,0.0,0.0,319.0,0.0,71.0,131.0
東村山市多摩湖町二丁目,東村山市多摩湖町二丁目,東村山市,多摩湖町二丁目,139.44448637309748,35.76103504826065,9.19424735279824,456.0,0.0,0.0,0.0,0.0,41.0,0.0,100.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0
東村山市多摩湖町三丁目,東村山市多摩湖町三丁目,東村山市,多摩湖町三丁目,139.4427726920654,35.76454191382829,9.48951664198922,799.0,112.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,151.0,102.0,0.0,0.0,383.0
東村山市多摩湖町四丁目,東村山市多摩湖町四丁目,東村山市,多摩湖町四丁目,139.4488706539954,35.766871606796514,9.104061959308854,346.0,0.0,0.0,40.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,44.0,42.0
東村山市諏訪町一丁目,東村山市諏訪町一丁目,東村山市,諏訪町一丁目,139.46772226484305,35.7685076977815,7.726435255107697,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,300.0
東村山市諏訪町二丁目,東村山市諏訪町二丁目,東村山市,諏訪町二丁目,139.46582576800373,35.77136093437016,8.047049123261083,872.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,114.0
東村山市諏訪町三丁目,東村山市諏訪町三丁目,東村山市,諏訪町三丁目,139.4584392219704,35.769385501961764,8.485076070083274,293.0,28.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,31.0,0.0,135.0,0.0,0.0,0.0
東村山市野口町一丁目,東村山市野口町一丁目,東村山市,野口町一丁目,139.46399347506673,35.76093653652918,7.588697269855236,341.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,104.0
東村山市野口町二丁目,東村山市野口町二丁目,東村山市,野口町二丁目,139.45883051320246,35.75898155001646,7.914457278258506,1227.0,0.0,0.0,53.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,126.0,0.0,160.0
東村山市野口町三丁目,東村山市野口町三丁目,東村山市,野口町三丁目,139.45570842700673,35.763752409602034,8.396993734973055,383.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,141.0,46.0,110.0
東村山市野口町四丁目,東村山市野口町四丁目,東村山市,野口町四丁目,139.46142513463022,35.76518942804855,8.016888308791968,1249.0,0.0,31.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,551.0
国分寺市東元町一丁目,国分寺市東元町一丁目,国分寺市,東元町一丁目,139.48681296589862,35.69556719851611,6.041085402860868,319.0,50.0,0.0,0.0,0.0,0.0,0.0,221.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市東元町二丁目,国分寺市東元町二丁目,国分寺市,東元町二丁目,139.48261324769558,35.6939048706868,6.452797287846597,228.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市東元町三丁目,国分寺市東元町三丁目,国分寺市,東元町三丁目,139.47739152535937,35.694894985917955,6.765921639058775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市東元町四丁目,国分寺市東元町四丁目,国分寺市,東元町四丁目,139.4778163107312,35.691475255054364,6.960532531742812,245.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0
国分寺市西元町二丁目,国分寺市西元町二丁目,国分寺市,西元町二丁目,139.4691542946893,35.693135326786276,7.49227298717654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市西元町三丁目,国分寺市西元町三丁目,国分寺市,西元町三丁目,139.4724647122355,35.69058726532408,7.40637710338346,286.0,0.0,0.0,0.0,0.0,48.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市南町一丁目,国分寺市南町一丁目,国分寺市,南町一丁目,139.48865605062255,35.69921915144819,5.659990434719425,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
国分寺市南町二丁目,国分寺市南町二丁目,国分寺市,南町二丁目,139.4836784886738,35.69860957115502,6.063965737540008,176.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
国分寺市南町三丁目,国分寺市南町三丁目,国分寺市,南町三丁目,139.47884378753096,35.698325051163586,6.444147750307038,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市泉町一丁目,国分寺市泉町一丁目,国分寺市,泉町一丁目,139.4749697331614,35.69826494366995,6.744092464294271,331.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0
国分寺市泉町二丁目,国分寺市泉町二丁目,国分寺市,泉町二丁目,139.47007751824637,35.69798002340891,7.140850078005727,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0
国分寺市泉町三丁目,国分寺市泉町三丁目,国分寺市,泉町三丁目,139.46526904450928,35.69727943212633,7.558078069403619,221.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市本町一丁目,国分寺市本町一丁目,国分寺市,本町一丁目,139.48609895287905,35.70128232089682,5.7159823957754545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市本町二丁目,国分寺市本町二丁目,国分寺市,本町二丁目,139.48199661847428,35.70140760632694,6.0204574381968765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市本町三丁目,国分寺市本町三丁目,国分寺市,本町三丁目,139.4797140349855,35.70265584593082,6.1274280996155905,421.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,87.0
国分寺市本町四丁目,国分寺市本町四丁目,国分寺市,本町四丁目,139.47772453299098,35.70205608934041,6.316700779228652,893.0,0.0,38.0,517.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
国分寺市本多一丁目,国分寺市本多一丁目,国分寺市,本多一丁目,139.4833132551321,35.70429413790252,5.7548626004554455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市本多二丁目,国分寺市本多二丁目,国分寺市,本多二丁目,139.47968106821915,35.705773690845945,5.96705192528226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市本多三丁目,国分寺市本多三丁目,国分寺市,本多三丁目,139.48021491127508,35.710482382838116,5.707182852779583,736.0,0.0,0.0,0.0,0.0,0.0,45.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
国分寺市本多四丁目,国分寺市本多四丁目,国分寺市,本多四丁目,139.4825961495998,35.709159111127036,5.567536412800155,105.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
国分寺市本多五丁目,国分寺市本多五丁目,国分寺市,本多五丁目,139.48503154241672,35.70659669111458,5.495691450705602,819.0,0.0,0.0,380.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市東恋ケ窪一丁目,国分寺市東恋ケ窪一丁目,国分寺市,東恋ケ窪一丁目,139.47402378704945,35.70296207043866,6.563974326268436,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0
国分寺市東恋ケ窪二丁目,国分寺市東恋ケ窪二丁目,国分寺市,東恋ケ窪二丁目,139.47498239771514,35.708231474269624,6.239303991308109,137.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0
国分寺市東恋ケ窪三丁目,国分寺市東恋ケ窪三丁目,国分寺市,東恋ケ窪三丁目,139.47225369204085,35.70642512291954,6.544568973184229,409.0,52.0,53.0,53.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
国分寺市東恋ケ窪四丁目,国分寺市東恋ケ窪四丁目,国分寺市,東恋ケ窪四丁目,139.46947035684553,35.70907788743373,6.668436054263551,473.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,45.0
国分寺市東恋ケ窪五丁目,国分寺市東恋ケ窪五丁目,国分寺市,東恋ケ窪五丁目,139.46694287383144,35.70992607119446,6.8520658472984755,192.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
国分寺市東恋ケ窪六丁目,国分寺市東恋ケ窪六丁目,国分寺市,東恋ケ窪六丁目,139.47063001233877,35.71303937910831,6.429121185180294,362.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市西恋ケ窪一丁目,国分寺市西恋ケ窪一丁目,国分寺市,西恋ケ窪一丁目,139.46902813366583,35.70219427415119,7.005779782317193,605.0,0.0,0.0,163.0,0.0,121.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市西恋ケ窪二丁目,国分寺市西恋ケ窪二丁目,国分寺市,西恋ケ窪二丁目,139.46431334739728,35.70096510532611,7.448640123479642,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市西恋ケ窪三丁目,国分寺市西恋ケ窪三丁目,国分寺市,西恋ケ窪三丁目,139.46427680164004,35.70419554279182,7.304297284411355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市西恋ケ窪四丁目,国分寺市西恋ケ窪四丁目,国分寺市,西恋ケ窪四丁目,139.465228613124,35.70786475168262,7.074447752356711,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0
国分寺市東戸倉一丁目,国分寺市東戸倉一丁目,国分寺市,東戸倉一丁目,139.46820186777492,35.71505610965072,6.579855892722391,164.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,47.0
国分寺市東戸倉二丁目,国分寺市東戸倉二丁目,国分寺市,東戸倉二丁目,139.4641552659308,35.71440775865856,6.951671309017103,342.0,113.0,0.0,62.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0
国分寺市戸倉一丁目,国分寺市戸倉一丁目,国分寺市,戸倉一丁目,139.461000738753,35.71231396571464,7.286676340896016,195.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市戸倉二丁目,国分寺市戸倉二丁目,国分寺市,戸倉二丁目,139.45723110302123,35.70713671504681,7.782124116109454,147.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
国分寺市戸倉四丁目,国分寺市戸倉四丁目,国分寺市,戸倉四丁目,139.45665714613318,35.71077190957474,7.710614560615947,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市日吉町四丁目,国分寺市日吉町四丁目,国分寺市,日吉町四丁目,139.46128682967853,35.706573868809095,7.458032302028714,237.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0
国分寺市新町一丁目,国分寺市新町一丁目,国分寺市,新町一丁目,139.45256653289044,35.712585634210214,8.01586694954347,297.0,0.0,0.0,100.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市並木町一丁目,国分寺市並木町一丁目,国分寺市,並木町一丁目,139.45814873052703,35.71559999568635,7.449254537605424,310.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市北町一丁目,国分寺市北町一丁目,国分寺市,北町一丁目,139.4579216372547,35.71831593203756,7.411345242435771,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
国分寺市北町二丁目,国分寺市北町二丁目,国分寺市,北町二丁目,139.45317675716865,35.71815021522366,7.836675780170696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市北町四丁目,国分寺市北町四丁目,国分寺市,北町四丁目,139.4484057635809,35.72137714701002,8.213146302238068,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国分寺市北町五丁目,国分寺市北町五丁目,国分寺市,北町五丁目,139.45369608880765,35.720458643569025,7.751891478277654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
東大和市奈良橋三丁目,東大和市奈良橋三丁目,東大和市,奈良橋三丁目,139.42963891868,35.751528933580175,10.14492181828979,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,136.0
東大和市奈良橋五丁目,東大和市奈良橋五丁目,東大和市,奈良橋五丁目,139.42908499457474,35.749098798039306,10.13289002998283,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
東大和市奈良橋六丁目,東大和市奈良橋六丁目,東大和市,奈良橋六丁目,139.42480782375893,35.74875391336031,10.502708139206446,307.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58.0,58.0,92.0
東大和市湖畔三丁目,東大和市湖畔三丁目,東大和市,湖畔三丁目,139.4316960941892,35.756518600565144,10.113466980682128,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
東大和市高木一丁目,東大和市高木一丁目,東大和市,高木一丁目,139.43438996642703,35.75381460959186,9.795202305431047,128.0,42.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
東大和市高木二丁目,東大和市高木二丁目,東大和市,高木二丁目,139.43565233389572,35.75211648003459,9.63532907736501,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,441.0
東大和市高木三丁目,東大和市高木三丁目,東大和市,高木三丁目,139.4346202179792,35.74888346780579,9.639963178404374,357.0,0.0,0.0,43.0,0.0,73.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0
東大和市狭山一丁目,東大和市狭山一丁目,東大和市,狭山一丁目,139.43696652026753,35.75943382178724,9.764378278640764,158.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
東大和市狭山二丁目,東大和市狭山二丁目,東大和市,狭山二丁目,139.43802818376042,35.756944442674936,9.58354088429648,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,93.0
東大和市狭山三丁目,東大和市狭山三丁目,東大和市,狭山三丁目,139.4358987086815,35.755576620038866,9.720205969456376,234.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,105.0
東大和市狭山四丁目,東大和市狭山四丁目,東大和市,狭山四丁目,139.44018519483188,35.75221054477317,9.243476642044843,1197.0,0.0,0.0,0.0,0.0,38.0,0.0,64.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,655.0
東大和市狭山五丁目,東大和市狭山五丁目,東大和市,狭山五丁目,139.44016858872394,35.74832456224453,9.137980748665292,199.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
東大和市清水一丁目,東大和市清水一丁目,東大和市,清水一丁目,139.44171765753933,35.75584019503622,9.228898556824678,335.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,133.0
東大和市清水二丁目,東大和市清水二丁目,東大和市,清水二丁目,139.44537660669715,35.753884580815075,8.847778358626165,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0
東大和市清水三丁目,東大和市清水三丁目,東大和市,清水三丁目,139.4427545486642,35.753169745555766,9.050445373676787,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,115.0
東大和市清水四丁目,東大和市清水四丁目,東大和市,清水四丁目,139.44614939906836,35.750100139181086,8.662306339658361,573.0,0.0,0.0,35.0,0.0,41.0,0.0,38.0,0.0,109.0,0.0,0.0,58.0,0.0,0.0,292.0
東大和市清水五丁目,東大和市清水五丁目,東大和市,清水五丁目,139.44354954368012,35.74909396034756,8.861294485052204,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0
東大和市清水六丁目,東大和市清水六丁目,東大和市,清水六丁目,139.4473646898325,35.746611661088565,8.462436889833297,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,152.0,431.0
東大和市中央一丁目,東大和市中央一丁目,東大和市,中央一丁目,139.43336009113906,35.74493856027474,9.665038658631463,393.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0
東大和市中央二丁目,東大和市中央二丁目,東大和市,中央二丁目,139.43024917657362,35.74527897751871,9.948105015583014,472.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0
東大和市中央三丁目,東大和市中央三丁目,東大和市,中央三丁目,139.4260820177316,35.74560334246382,10.324801189467344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
東大和市中央四丁目,東大和市中央四丁目,東大和市,中央四丁目,139.4271660270734,35.743416558143956,10.189506529288098,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0
東大和市南街一丁目,東大和市南街一丁目,東大和市,南街一丁目,139.43284506469823,35.74099541203361,9.644563643260188,245.0,0.0,43.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,28.0
東大和市仲原一丁目,東大和市仲原一丁目,東大和市,仲原一丁目,139.44346651725397,35.74430401181056,8.755036728993698,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
東大和市仲原二丁目,東大和市仲原二丁目,東大和市,仲原二丁目,139.44122934221485,35.74435856414342,8.954660556132755,511.0,0.0,0.0,0.0,0.0,53.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0
東大和市仲原三丁目,東大和市仲原三丁目,東大和市,仲原三丁目,139.4386750325348,35.74452373337279,9.184740619796573,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,38.0
東大和市仲原四丁目,東大和市仲原四丁目,東大和市,仲原四丁目,139.43624531409984,35.74482669395766,9.406516319454967,1021.0,290.0,0.0,0.0,88.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,300.0,162.0,0.0,133.0
東大和市向原一丁目,東大和市向原一丁目,東大和市,向原一丁目,139.44213566583915,35.74115997034448,8.816319637455189,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
東大和市向原二丁目,東大和市向原二丁目,東大和市,向原二丁目,139.43899621834098,35.740827963285405,9.091788823199924,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
東大和市向原三丁目,東大和市向原三丁目,東大和市,向原三丁目,139.4361612483201,35.74067637869373,9.343191480854912,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,102.0
東大和市向原四丁目,東大和市向原四丁目,東大和市,向原四丁目,139.44289661445566,35.73783795439327,8.702735856967255,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,44.0
東大和市向原五丁目,東大和市向原五丁目,東大和市,向原五丁目,139.43957233753508,35.73731041999674,8.995616901407443,170.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,91.0
東大和市向原六丁目,東大和市向原六丁目,東大和市,向原六丁目,139.43657679150934,35.73655654115949,9.257690811754555,538.0,92.0,0.0,34.0,74.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,255.0
東大和市清原一丁目,東大和市清原一丁目,東大和市,清原一丁目,139.4489468078797,35.744007275166766,8.263032314230953,97.0,29.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
東大和市清原二丁目,東大和市清原二丁目,東大和市,清原二丁目,139.44564389136903,35.744185588169955,8.559496362802813,463.0,0.0,67.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,97.0,0.0,0.0,237.0
東大和市清原三丁目,東大和市清原三丁目,東大和市,清原三丁目,139.44904548503357,35.74156732310765,8.206699101313035,358.0,117.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
東大和市清原四丁目,東大和市清原四丁目,東大和市,清原四丁目,139.44611629978837,35.74079370582441,8.454932212594603,84.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
