facility,町丁目名,CITY_NAME_from_master,S_NAME_from_master,人数
学校法人　順天堂　順天堂大学医学部附属練馬病院,戸田市笹目五丁目,戸田市,笹目五丁目,42.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,戸田市笹目四丁目,戸田市,笹目四丁目,32.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,戸田市美女木一丁目,戸田市,美女木一丁目,108.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,戸田市美女木東一丁目,戸田市,美女木東一丁目,59.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市くすのき台一丁目,所沢市,くすのき台一丁目,31.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市くすのき台三丁目,所沢市,くすのき台三丁目,259.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市けやき台一丁目,所沢市,けやき台一丁目,339.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市こぶし町,所沢市,こぶし町,49.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市上新井一丁目,所沢市,上新井一丁目,121.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市上新井二丁目,所沢市,上新井二丁目,70.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市上新井五丁目,所沢市,上新井五丁目,126.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市上新井四丁目,所沢市,上新井四丁目,322.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市並木三丁目,所沢市,並木三丁目,110.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市並木二丁目,所沢市,並木二丁目,32.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市中富南二丁目,所沢市,中富南二丁目,54.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市中富南四丁目,所沢市,中富南四丁目,149.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市中新井五丁目,所沢市,中新井五丁目,103.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市元町,所沢市,元町,141.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北中一丁目,所沢市,北中一丁目,48.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北中三丁目,所沢市,北中三丁目,35.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北中二丁目,所沢市,北中二丁目,36.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北原町,所沢市,北原町,58.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北所沢町,所沢市,北所沢町,167.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北有楽町,所沢市,北有楽町,93.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北野一丁目,所沢市,北野一丁目,38.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北野三丁目,所沢市,北野三丁目,90.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市北野南二丁目,所沢市,北野南二丁目,53.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市南住吉,所沢市,南住吉,116.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市向陽町,所沢市,向陽町,126.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市和ケ原一丁目,所沢市,和ケ原一丁目,31.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市和ケ原二丁目,所沢市,和ケ原二丁目,57.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市喜多町,所沢市,喜多町,28.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字上安松（第１）,所沢市,大字上安松（第１）,432.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字上安松（第２）,所沢市,大字上安松（第２）,80.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字上山口,所沢市,大字上山口,206.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字下安松,所沢市,大字下安松,675.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字下富,所沢市,大字下富,101.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字久米（第１）,所沢市,大字久米（第１）,294.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字久米（第２）,所沢市,大字久米（第２）,213.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字北岩岡,所沢市,大字北岩岡,35.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字北秋津,所沢市,大字北秋津,411.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字坂之下,所沢市,大字坂之下,53.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字山口（第１）,所沢市,大字山口（第１）,371.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字山口（第２）,所沢市,大字山口（第２）,343.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字山口（第３）,所沢市,大字山口（第３）,154.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字山口（第４）,所沢市,大字山口（第４）,244.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字本郷,所沢市,大字本郷,36.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字松郷,所沢市,大字松郷,83.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字牛沼,所沢市,大字牛沼,34.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市大字荒幡,所沢市,大字荒幡,305.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市宮本町一丁目,所沢市,宮本町一丁目,46.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市宮本町二丁目,所沢市,宮本町二丁目,107.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市寿町,所沢市,寿町,77.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指元町三丁目,所沢市,小手指元町三丁目,89.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指元町二丁目,所沢市,小手指元町二丁目,119.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指南一丁目,所沢市,小手指南一丁目,149.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指南三丁目,所沢市,小手指南三丁目,80.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指南五丁目,所沢市,小手指南五丁目,25.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指南四丁目,所沢市,小手指南四丁目,45.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指台,所沢市,小手指台,105.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指町一丁目,所沢市,小手指町一丁目,267.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指町三丁目,所沢市,小手指町三丁目,498.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指町二丁目,所沢市,小手指町二丁目,243.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指町五丁目,所沢市,小手指町五丁目,138.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市小手指町四丁目,所沢市,小手指町四丁目,100.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市岩岡町,所沢市,岩岡町,26.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市御幸町,所沢市,御幸町,170.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市所沢新町,所沢市,所沢新町,22.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市日吉町,所沢市,日吉町,45.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市旭町,所沢市,旭町,241.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市星の宮一丁目,所沢市,星の宮一丁目,64.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市星の宮二丁目,所沢市,星の宮二丁目,75.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市有楽町,所沢市,有楽町,69.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東住吉,所沢市,東住吉,86.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東所沢一丁目,所沢市,東所沢一丁目,37.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東所沢二丁目,所沢市,東所沢二丁目,68.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東所沢和田一丁目,所沢市,東所沢和田一丁目,36.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東所沢和田二丁目,所沢市,東所沢和田二丁目,147.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東新井町,所沢市,東新井町,196.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東狭山ケ丘一丁目,所沢市,東狭山ケ丘一丁目,165.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東狭山ケ丘二丁目,所沢市,東狭山ケ丘二丁目,162.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東狭山ケ丘六丁目,所沢市,東狭山ケ丘六丁目,92.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市東町,所沢市,東町,98.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市松が丘一丁目,所沢市,松が丘一丁目,88.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市松葉町,所沢市,松葉町,97.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市林一丁目,所沢市,林一丁目,181.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市林三丁目,所沢市,林三丁目,129.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市榎町,所沢市,榎町,38.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市泉町,所沢市,泉町,65.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市狭山ケ丘一丁目,所沢市,狭山ケ丘一丁目,43.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市狭山ケ丘二丁目,所沢市,狭山ケ丘二丁目,151.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市緑町一丁目,所沢市,緑町一丁目,95.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市緑町三丁目,所沢市,緑町三丁目,138.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市緑町二丁目,所沢市,緑町二丁目,48.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市緑町四丁目,所沢市,緑町四丁目,170.0
学校法人　順天堂　順天堂大学医学部附属練馬病院,所沢市美原町一丁目,所沢市,美原町一丁目,140.0
